Date,Campaign,Ad Group,Clicks,Impressions,Transactions,Sessions,Cost,Revenue
"Feb 6, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,1,19,0,1,0.14,0
"Feb 6, 2022",PT(S) - Uniqlo Graphic Tee (UT),THE LOUVRE X YU NAGABA,17,219,0,17,22,0
"Feb 6, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,35,458,0,34,36.23,0
"Feb 6, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peanuts,0,0,0,1,0,0
"Feb 6, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,5,50,0,6,1.03,0
"Feb 6, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,324,4227,0,81,426.77,0
"Feb 6, 2022",PT(S) - 20210430 - JWA Collection,Branded,0,0,0,3,0,0
"Feb 6, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,53,585,0,66,39.83,0
"Feb 6, 2022",PT(S) - 202104 - Baby,Baby Girl T-Shirt,8,86,0,9,7.79,0
"Feb 6, 2022",PT(S) - 202201 - Rayon,Pajamas,0,3,0,0,0,0
"Feb 6, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,23,291,0,23,10.31,0
"Feb 6, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,1,17,0,0,1.75,0
"Feb 6, 2022",PT(S) - 202201 - Maternity,Leggings,8,40,0,9,3.27,0
"Feb 6, 2022",PT(S) - 20200215 - SUW,Sport activities,7,143,0,7,5.09,0
"Feb 6, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,1,11,0,0,0.24,0
"Feb 6, 2022",PT(S) - 202108 - Men Underwear,Underwear,13,348,0,17,33.64,0
"Feb 6, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),5,16,0,5,0.12,0
"Feb 6, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),8,24,0,13,0.27,0
"Feb 6, 2022",PT(S) - 20200215 - SUW,Sportswear,43,656,2,45,37.03,514.4
"Feb 6, 2022",PT(S) - 202201 - Maternity,Innerwear,1,23,0,1,0.41,0
"Feb 6, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,56,565,0,57,34.93,0
"Feb 6, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,22,294,0,21,13.84,0
"Feb 6, 2022",PT(S) - Uniqlo Graphic Tee (UT),Marvel,6,62,0,9,2.06,0
"Feb 6, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,50,626,0,58,37.35,0
"Feb 6, 2022",PT(S) - 202201 - Linen,Pants & Shorts,12,83,0,12,6.16,0
"Feb 6, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,4,64,0,3,2.25,0
"Feb 6, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),2135,4426,34,2743,90.22,7890.5
"Feb 6, 2022",PT(S) - 20210803 - Heattech,Heat Tech,10,422,0,16,10.7,0
"Feb 6, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,9,72,0,0,7.93,0
"Feb 6, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,1,39,0,1,1.64,0
"Feb 6, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,27,265,0,38,36.34,0
"Feb 6, 2022",PT(S) - 202201 - Maternity,Dress,5,79,0,5,3.07,0
"Feb 6, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,5,89,0,7,2.43,0
"Feb 6, 2022",PT(S) - 202201 - Rayon,Shirt,2,8,0,2,1.42,0
"Feb 6, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,12,213,0,18,10.72,0
"Feb 6, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,1,36,0,1,2.13,0
"Feb 6, 2022",PT(S) - 202104 - Women Work wear,Dress,4,160,0,5,4.79,0
"Feb 6, 2022",PT(S) - 20190308 - Branded Keywords,Branded (skirt),0,5,0,0,0,0
"Feb 6, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,45,672,0,52,28.78652,0
"Feb 6, 2022",PT(S) - 202201 - Waffle,Waffle,3,35,0,2,1.55,0
"Feb 6, 2022",PT(S) - 202104 - Kids,Kids Dress,1,49,0,1,0.03,0
"Feb 6, 2022",PT(S) - 20210102 - Airism - Female,Airism Tops,0,2,0,0,0,0
"Feb 6, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,0,0,0,1,0,0
"Feb 6, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,34,2208,0,8,42.270594,0
"Feb 6, 2022",PT(S) - 202201 - Linen,Others,0,4,0,0,0,0
"Feb 6, 2022",PT(S) - 202201 - Rayon,Dress,1,9,0,1,0.47,0
"Feb 6, 2022",PT(S) - 20210102 - Airism - Female,Airism General,34,300,0,46,31.16,0
"Feb 6, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,5,25,0,5,3.47,0
"Feb 6, 2022",PT(S) - 20190308 - Branded Keywords,Branded (bags),1,4,0,1,0.03,0
"Feb 6, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,40,473,0,51,36.45,0
"Feb 6, 2022",PT(S) - 202104 - Baby,Baby Boy T-shirt,24,600,0,28,21.845089,0
"Feb 6, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),0,4,0,0,0,0
"Feb 6, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,3,53,0,3,5.81,0
"Feb 6, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,14,227,0,19,5.28,0
"Feb 6, 2022",PT(S) - 20210102 - Airism - Male,Airism General,22,131,0,27,3.84,0
"Feb 5, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,3,21,0,3,3.37,0
"Feb 5, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,2,13,0,3,1.05,0
"Feb 5, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),30,608,0,33,28.805442,0
"Feb 5, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,7,54,0,7,6.79,0
"Feb 5, 2022",PT(S) - 202104 - Kids,Kids Dress,1,43,0,1,0.28,0
"Feb 5, 2022",PT(S) - 202108 - Men Underwear,Underwear,12,121,0,13,35.31,0
"Feb 5, 2022",PT(S) - 202201 - Waffle,Waffle,2,27,0,3,1.32,0
"Feb 5, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),0,6,0,0,0,0
"Feb 5, 2022",PT(S) - 20190308 - Branded Keywords,Branded (skirt),0,1,0,0,0,0
"Feb 5, 2022",PT(S) - 20210102 - Airism - Male,Airism General,15,92,0,14,7.09,0
"Feb 5, 2022",PT(S) - 20190308 - Branded Keywords,Branded (bags),0,1,0,0,0,0
"Feb 5, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,4,187,0,7,1.87,0
"Feb 5, 2022",PT(S) - 202201 - Linen,Dress,0,3,0,0,0,0
"Feb 5, 2022",PT(S) - Uniqlo Graphic Tee (UT),Marvel,5,40,0,6,3.52,0
"Feb 5, 2022",PT(S) - 20200215 - SUW,Sportswear,40,1081,0,47,26.201982,0
"Feb 5, 2022",PT(S) - 202104 - Baby,Baby Girl T-Shirt,3,35,0,3,6.66,0
"Feb 5, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),1715,3480,30,2234,72.93,6917.2
"Feb 5, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,42,472,0,46,34.74,0
"Feb 5, 2022",PT(S) - 202111 - Competitor Brands,Competitors,5,81,1,7,7.64,194.6
"Feb 5, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,12,186,0,12,8.33,0
"Feb 5, 2022",PT(S) - 20210430 - JWA Collection,JWA + Product,0,0,0,1,0,0
"Feb 5, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,7,37,0,9,1.72,0
"Feb 5, 2022",PT(S) - 202111 - Thank You Festival (26 Nov - 2 Dec),E-Member Special,0,0,0,2,0,0
"Feb 5, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,38,371,0,50,35.21,0
"Feb 5, 2022",PT(S) - 20200215 - SUW,Sport activities,11,128,0,12,9.57,0
"Feb 5, 2022",PT(S) - 202201 - Maternity,Innerwear,3,15,0,3,4.25,0
"Feb 5, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,13,89,0,12,5.21,0
"Feb 5, 2022",PT(S) - Uniqlo Graphic Tee (UT),Jujutsu Kaisen,132,919,1,158,90.88,59.9
"Feb 5, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,2,11,0,0,1.65,0
"Feb 5, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,5,21,0,0,0.79,0
"Feb 5, 2022",PT(S) - 202104 - Women Work wear,Dress,12,260,0,17,10.47,0
"Feb 5, 2022",PT(S) - 202201 - Linen,Pants & Shorts,18,66,0,16,10.25,0
"Feb 5, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,1,31,0,1,0.17,0
"Feb 5, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,35,1668,0,9,43.914029,0
"Feb 5, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,37,316,0,42,32.73,0
"Feb 5, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,47,470,0,50,42.03,0
"Feb 5, 2022",PT(S) - 202201 - 2022 CNY,CNY,0,0,0,8,0,0
"Feb 5, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,346,4621,0,81,544.42,0
"Feb 5, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,56,838,0,63,34.91,0
"Feb 5, 2022",PT(S) - 202201 - Maternity,Dress,5,35,0,4,4.1,0
"Feb 5, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,38,533,0,42,29.61,0
"Feb 5, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,14,125,0,14,11.66,0
"Feb 5, 2022",PT(S) - 20210803 - Heattech,Heat Tech,12,616,0,14,20.12,0
"Feb 5, 2022",PT(S) - 202101 - UPJ,Dress & Innerwear,0,0,0,2,0,0
"Feb 5, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),1,1,0,1,0.03,0
"Feb 5, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,6,93,0,6,4.27,0
"Feb 5, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,24,453,0,25,15.68,0
"Feb 5, 2022",PT(S) - 202104 - Baby,Baby Boy T-shirt,12,392,0,14,10.24,0
"Feb 5, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),2,5,0,2,0.05,0
"Feb 5, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,0,0,0,5,0,0
"Feb 5, 2022",PT(S) - 20210102 - Airism - Female,Airism General,40,204,0,43,31.8,0
"Feb 5, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,0,2,0,0,0,0
"Feb 5, 2022",PT(S) - 202201 - Maternity,Leggings,2,19,0,2,0.61,0
"Feb 5, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,4,28,0,3,2.6,0
"Feb 5, 2022",PT(S) - Uniqlo Graphic Tee (UT),THE LOUVRE X YU NAGABA,9,115,0,9,5.61,0
"Feb 5, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,5,16,0,5,2.16,0
"Feb 5, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,22,250,0,24,22.35,0
"Feb 5, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),6,98,0,9,2.59,0
"Feb 5, 2022",PT(S) - 202201 - Rayon,Dress,1,5,0,1,0.04,0
"Feb 5, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peanuts,0,0,0,3,0,0
"Feb 5, 2022",PT(S) - 202201 - Rayon,Shirt,0,9,0,0,0,0
"Feb 5, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,7,12,0,0,3.56,0
"Feb 5, 2022",PT(S) - Uniqlo Graphic Tee (UT),Sanrio (25/7),0,0,0,1,0,0
"Feb 5, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,16,289,0,14,31.4,0
"Feb 5, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,3,61,0,3,3.44,0
"Feb 5, 2022",PT(S) - 202104 - Lifewear,Lifewear,18,193,0,25,13.42,0
"Feb 5, 2022",PT(S) - 202201 - Linen,Others,0,2,0,0,0,0
"Feb 5, 2022",PT(S) - 202201 - Back to Work,Back to work,0,0,0,3,0,0
"Feb 5, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,4,39,0,0,1.22,0
"Feb 5, 2022",PT(S) - 202104 - Women Work wear,Leggings,4,26,0,4,2.24,0
"Feb 5, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,14,177,0,15,6,0
"Feb 4, 2022",PT(S) - 202111 - Competitor Brands,Competitors,4,108,1,7,3.05,164.7
"Feb 4, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,5,114,0,5,9.96,0
"Feb 4, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,0,2,0,0,0,0
"Feb 4, 2022",PT(S) - 202201 - Rayon,Pajamas,0,2,0,0,0,0
"Feb 4, 2022",PT(S) - 202201 - Maternity,Leggings,2,20,0,5,0.43,0
"Feb 4, 2022",PT(S) - 20210430 - JWA Collection,Branded,0,0,0,3,0,0
"Feb 4, 2022",PT(S) - 20210803 - Heattech,Heat Tech,9,105,1,10,38.62,224.5
"Feb 4, 2022",PT(S) - 202111 - Thank You Festival (26 Nov - 2 Dec),E-Member Special,0,0,0,1,0,0
"Feb 4, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,1,7,0,0,0.93,0
"Feb 4, 2022",PT(S) - 202201 - Maternity,Innerwear,1,14,0,1,0.27,0
"Feb 4, 2022",PT(S) - 202104 - Women Work wear,Dress,9,234,1,18,5.21,224.7
"Feb 4, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),1356,2740,37,1816,45.04,7048.5
"Feb 4, 2022",PT(S) - 202104 - Kids,Kids Dress,1,26,0,2,1.59,0
"Feb 4, 2022",PT(S) - 202201 - Rayon,Dress,0,4,0,0,0,0
"Feb 4, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,47,479,0,49,34.62,0
"Feb 4, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),6,58,0,6,3.321014,0
"Feb 4, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,20,170,0,22,9.89,0
"Feb 4, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,44,445,0,52,34.67,0
"Feb 4, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,29,506,0,31,19.55,0
"Feb 4, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),44,517,1,43,39.45,44.8
"Feb 4, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,18,522,0,19,24.62,0
"Feb 4, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,2,21,0,5,1.15,0
"Feb 4, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,28,1515,0,8,32.340387,0
"Feb 4, 2022",PT(S) - 202104 - Lifewear,Lifewear,14,191,0,18,8.55,0
"Feb 4, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,63,611,0,68,36.41,0
"Feb 4, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,5,15,0,2,2.21,0
"Feb 4, 2022",PT(S) - 202201 - Maternity,Dress,2,34,0,3,1.36,0
"Feb 4, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peanuts,0,0,0,2,0,0
"Feb 4, 2022",PT(S) - 20200215 - SUW,Sportswear,31,496,0,37,28.83,0
"Feb 4, 2022",PT(S) - Uniqlo Graphic Tee (UT),Sanrio (25/7),0,0,0,1,0,0
"Feb 4, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,0,14,0,0,0,0
"Feb 4, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,313,4143,0,65,398.12,0
"Feb 4, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,2,5,0,1,0.54,0
"Feb 4, 2022",PT(S) - 202104 - Baby,Baby Girl T-Shirt,1,8,0,1,38.81,0
"Feb 4, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,25,421,0,24,8.36,0
"Feb 4, 2022",PT(S) - 20210102 - Airism - Male,Airism General,15,94,0,23,2.1,0
"Feb 4, 2022",PT(S) - 202201 - Rayon,Shirt,1,7,0,1,3.13,0
"Feb 4, 2022",PT(S) - 202201 - Linen,Pants & Shorts,2,32,0,2,0.22,0
"Feb 4, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,0,0,0,2,0,0
"Feb 4, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,6,38,0,7,7.67,0
"Feb 4, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,5,31,0,5,2.1,0
"Feb 4, 2022",PT(S) - 20190308 - Branded Keywords,Branded (bags),0,3,0,0,0,0
"Feb 4, 2022",PT(S) - 202201 - Linen,Others,0,3,0,0,0,0
"Feb 4, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,39,392,0,43,35.58,0
"Feb 4, 2022",PT(S) - 202108 - Men Underwear,Underwear,24,296,0,25,55.84,0
"Feb 4, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,2,61,0,4,0.47,0
"Feb 4, 2022",PT(S) - 202201 - Waffle,Waffle,5,44,0,7,1.39,0
"Feb 4, 2022",PT(S) - 20200215 - SUW,Sport activities,7,116,0,11,7.38,0
"Feb 4, 2022",PT(S) - Uniqlo Graphic Tee (UT),Marvel,3,71,0,3,8.75,0
"Feb 4, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,1,26,0,1,1.37,0
"Feb 4, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,30,507,1,39,27.45,304.5
"Feb 4, 2022",PT(S) - 202106 - W MPJ,W MPJ,0,0,0,1,0,0
"Feb 4, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,9,51,0,4,3.29,0
"Feb 4, 2022",PT(S) - 202201 - 2022 CNY,CNY,0,0,1,7,0,39.8
"Feb 4, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,7,125,0,15,8.27,0
"Feb 4, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,18,130,0,25,14.99,0
"Feb 4, 2022",PT(S) - 202104 - Baby,Baby Boy T-shirt,6,87,0,8,6.19,0
"Feb 4, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,3,25,0,3,3.06,0
"Feb 4, 2022",PT(S) - 202104 - Women Work wear,Leggings,2,24,0,1,0.94,0
"Feb 4, 2022",PT(S) - 20210102 - Airism - Female,Airism General,39,244,0,48,32.74,0
"Feb 4, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),0,1,0,0,0,0
"Feb 4, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,11,188,0,14,4.58,0
"Feb 4, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,20,184,0,20,13.22,0
"Feb 4, 2022",PT(S) - Uniqlo Graphic Tee (UT),Jujutsu Kaisen,84,553,0,113,75.65,0
"Feb 4, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,2,41,0,3,1.34,0
"Feb 4, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,0,1,0,0,0,0
"Feb 4, 2022",PT(S) - Uniqlo Graphic Tee (UT),THE LOUVRE X YU NAGABA,11,232,0,9,15.71,0
"Feb 4, 2022",PT(S) - 202201 - Linen,Dress,0,1,0,0,0,0
"Feb 4, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),1,2,0,2,0.03,0
"Feb 4, 2022",PT(S) - 202101 - UPJ,Dress & Innerwear,0,0,0,1,0,0
"Feb 4, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,2,15,0,2,0.04,0
"Feb 3, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,1,3,0,0,0.183481,0
"Feb 3, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,8,214,0,11,2.6,0
"Feb 3, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),1,1,0,2,0.06,0
"Feb 3, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,12,293,0,14,28.18,0
"Feb 3, 2022",PT(S) - 20190308 - Branded Keywords,Branded (bags),0,1,0,0,0,0
"Feb 3, 2022",PT(S) - 202106 - W MPJ,W MPJ,0,0,0,1,0,0
"Feb 3, 2022",PT(S) - 202201 - Maternity,Innerwear,1,16,0,1,0.37,0
"Feb 3, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peanuts,0,0,0,3,0,0
"Feb 3, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,5,37,0,0,0.84,0
"Feb 3, 2022",PT(S) - Uniqlo Graphic Tee (UT),Sanrio (25/7),11,464,0,11,28.24,0
"Feb 3, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,1,36,0,1,1.3,0
"Feb 3, 2022",PT(S) - 202104 - Baby,Baby Girl T-Shirt,3,67,0,4,1.34,0
"Feb 3, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,2,15,0,4,0.23,0
"Feb 3, 2022",PT(S) - 20200215 - SUW,Sportswear,42,960,0,45,43.390741,0
"Feb 3, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,52,614,0,58,43.37,0
"Feb 3, 2022",PT(S) - 202201 - Rayon,Dress,0,2,0,0,0,0
"Feb 3, 2022",PT(S) - 202201 - 2022 CNY,CNY,0,0,0,7,0,0
"Feb 3, 2022",PT(S) - Uniqlo Graphic Tee (UT),Jujutsu Kaisen,22,305,0,20,65.55,0
"Feb 3, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,4,54,0,5,6.54,0
"Feb 3, 2022",PT(S) - 20210430 - JWA Collection,Branded,0,0,0,5,0,0
"Feb 3, 2022",PT(S) - 202104 - Lifewear,Lifewear,9,137,1,9,6.02,239.7
"Feb 3, 2022",PT(S) - 20210102 - Airism - Male,Airism General,17,83,0,18,4.52,0
"Feb 3, 2022",PT(S) - 20210102 - Airism - Male,Airism Innerwear,0,2,0,0,0,0
"Feb 3, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,3,9,0,2,0.26,0
"Feb 3, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,33,640,0,39,27.69,0
"Feb 3, 2022",PT(S) - 202108 - Men Underwear,Underwear,22,317,0,17,45.04,0
"Feb 3, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,37,344,1,46,40.75,159.7
"Feb 3, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,64,562,2,69,33.99,319.5
"Feb 3, 2022",PT(S) - 202201 - Waffle,Waffle,4,37,0,6,2.45,0
"Feb 3, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,3,36,0,2,11.35,0
"Feb 3, 2022",PT(S) - 202201 - Linen,Others,0,1,0,0,0,0
"Feb 3, 2022",PT(S) - 202104 - Women Work wear,Dress,9,168,0,15,8.35,0
"Feb 3, 2022",PT(S) - Uniqlo Graphic Tee (UT),Marvel,2,48,0,2,2.67,0
"Feb 3, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,2,9,0,2,0.4,0
"Feb 3, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,4,28,0,4,1.42,0
"Feb 3, 2022",PT(S) - 202104 - Kids,Kids Dress,1,18,0,1,0.18,0
"Feb 3, 2022",PT(S) - 20190308 - Branded Keywords,Branded (skirt),0,1,0,0,0,0
"Feb 3, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,38,630,0,42,35.24,0
"Feb 3, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,4,30,0,3,0.74,0
"Feb 3, 2022",PT(S) - 202201 - Linen,Dress,0,3,0,0,0,0
"Feb 3, 2022",PT(S) - 20210803 - Heattech,Heat Tech,12,202,0,13,38.97,0
"Feb 3, 2022",PT(S) - 202201 - Rayon,Pajamas,0,1,0,0,0,0
"Feb 3, 2022",PT(S) - 202201 - Maternity,Leggings,4,11,0,5,0.85,0
"Feb 3, 2022",PT(S) - Uniqlo Graphic Tee (UT),THE LOUVRE X YU NAGABA,4,57,0,4,5.29,0
"Feb 3, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),19,426,0,24,15.323518,0
"Feb 3, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,24,244,0,35,35.33,0
"Feb 3, 2022",PT(S) - 20200215 - SUW,Sport activities,7,116,0,7,10.57,0
"Feb 3, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,16,295,0,19,12.78,0
"Feb 3, 2022",PT(S) - 202201 - Back to Work,Back to work,0,0,0,1,0,0
"Feb 3, 2022",PT(S) - 202201 - Rayon,Shirt,0,8,0,0,0,0
"Feb 3, 2022",PT(S) - 202201 - Linen,Pants & Shorts,6,44,0,8,1.43,0
"Feb 3, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),958,2093,23,1393,32.51,4477.9
"Feb 3, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,2,19,0,1,0.16,0
"Feb 3, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,22,230,0,26,6.59,0
"Feb 3, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,12,142,0,14,8.25,0
"Feb 3, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,15,293,0,20,10.18,0
"Feb 3, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,157,2112,0,30,170.74,0
"Feb 3, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,0,0,0,2,0,0
"Feb 3, 2022",PT(S) - 202104 - Women Work wear,Leggings,4,35,0,6,2.05,0
"Feb 3, 2022",PT(S) - 20190514 - Hana Tajima,Hana Tajima,0,0,0,2,0,0
"Feb 3, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,24,888,0,2,43.07,0
"Feb 3, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),0,2,0,1,0,0
"Feb 3, 2022",PT(S) - 202104 - Baby,Baby Boy T-shirt,37,644,1,39,28.84,179.5
"Feb 3, 2022",PT(S) - 20210430 - JWA Collection,JWA + Product,0,0,0,1,0,0
"Feb 3, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),10,70,0,10,5.8,0
"Feb 3, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,25,285,0,24,16.17,0
"Feb 3, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,4,128,0,4,1.16,0
"Feb 3, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,6,24,0,1,8.92,0
"Feb 3, 2022",PT(S) - 20210102 - Airism - Female,Airism General,38,266,0,37,35.99,0
"Feb 3, 2022",PT(S) - 202201 - Maternity,Dress,2,25,0,2,0.53,0
"Feb 3, 2022",PT(S) - 202111 - Competitor Brands,Competitors,8,111,0,6,5.39,0
"Feb 3, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,8,24,0,8,3.43,0
"Feb 3, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,2,43,0,3,0.21,0
